sex_F,sex_I,sex_M,length,height,shucked weight,viscera weight,shell weight
0.0,0.0,1.0,0.545,0.15,0.387,0.15,0.2625
1.0,0.0,0.0,0.565,0.15,0.4475,0.2355,0.2485
0.0,0.0,1.0,0.58,0.18,0.48,0.277,0.325
0.0,0.0,1.0,0.59,0.16,0.5,0.2215,0.292
0.0,0.0,1.0,0.59,0.16,0.5685,0.2725,0.335
0.0,0.0,1.0,0.595,0.185,0.482,0.2015,0.361
1.0,0.0,0.0,0.6,0.135,0.5885,0.191,0.3175
1.0,0.0,0.0,0.6,0.155,0.6235,0.2835,0.35
1.0,0.0,0.0,0.6,0.165,0.587,0.2175,0.288
0.0,0.0,1.0,0.605,0.175,0.5395,0.275,0.309
1.0,0.0,0.0,0.625,0.155,0.6675,0.259,0.33
0.0,0.0,1.0,0.63,0.185,0.5785,0.3125,0.384
0.0,0.0,1.0,0.64,0.195,0.7225,0.331,0.471
1.0,0.0,0.0,0.64,0.18,0.593,0.314,0.431
1.0,0.0,0.0,0.655,0.165,0.6555,0.299,0.513
0.0,1.0,0.0,0.66,0.215,0.6725,0.3615,0.4065
0.0,0.0,1.0,0.66,0.2,0.733,0.318,0.54
1.0,0.0,0.0,0.675,0.205,0.713,0.358,0.4535
1.0,0.0,0.0,0.675,0.175,0.694,0.371,0.474
1.0,0.0,0.0,0.69,0.18,0.8715,0.2655,0.4395
1.0,0.0,0.0,0.695,0.2,0.75,0.4195,0.6095
1.0,0.0,0.0,0.7,0.19,0.707,0.365,0.43
1.0,0.0,0.0,0.73,0.165,1.0685,0.418,0.435
0.0,1.0,0.0,0.205,0.065,0.02,0.011,0.013
0.0,1.0,0.0,0.225,0.07,0.024,0.013,0.016
0.0,1.0,0.0,0.23,0.05,0.0215,0.0135,0.02
0.0,1.0,0.0,0.275,0.07,0.0345,0.022,0.0255
0.0,1.0,0.0,0.28,0.055,0.0415,0.0265,0.031
0.0,1.0,0.0,0.28,0.08,0.066,0.024,0.03
0.0,1.0,0.0,0.295,0.07,0.0515,0.0275,0.035
0.0,1.0,0.0,0.31,0.075,0.065,0.037,0.0365
0.0,1.0,0.0,0.315,0.07,0.058,0.0325,0.047
0.0,1.0,0.0,0.34,0.07,0.0625,0.0395,0.07
0.0,1.0,0.0,0.37,0.08,0.108,0.0565,0.07
0.0,1.0,0.0,0.38,0.085,0.115,0.0405,0.07
0.0,1.0,0.0,0.39,0.1,0.1155,0.059,0.08
0.0,1.0,0.0,0.405,0.065,0.1575,0.066,0.088
0.0,1.0,0.0,0.415,0.1,0.1445,0.0715,0.095
0.0,1.0,0.0,0.44,0.11,0.175,0.0835,0.111
0.0,1.0,0.0,0.44,0.115,0.269,0.111,0.1305
0.0,1.0,0.0,0.44,0.1,0.185,0.0865,0.11
0.0,1.0,0.0,0.44,0.12,0.231,0.11,0.125
0.0,1.0,0.0,0.45,0.125,0.2235,0.089,0.118
0.0,1.0,0.0,0.45,0.12,0.2005,0.1065,0.1325
1.0,0.0,0.0,0.455,0.12,0.1945,0.1045,0.1375
1.0,0.0,0.0,0.46,0.115,0.2025,0.1115,0.1165
0.0,1.0,0.0,0.46,0.12,0.198,0.0885,0.107
0.0,1.0,0.0,0.46,0.115,0.1895,0.102,0.111
0.0,1.0,0.0,0.465,0.11,0.23,0.1005,0.12
0.0,0.0,1.0,0.465,0.105,0.231,0.1035,0.1225
0.0,1.0,0.0,0.475,0.11,0.311,0.1025,0.136
0.0,1.0,0.0,0.475,0.105,0.201,0.1115,0.12
0.0,0.0,1.0,0.48,0.1,0.243,0.1015,0.135
0.0,0.0,1.0,0.5,0.145,0.274,0.166,0.1485
0.0,1.0,0.0,0.5,0.11,0.218,0.09,0.1325
0.0,1.0,0.0,0.505,0.12,0.239,0.142,0.185
0.0,0.0,1.0,0.515,0.12,0.285,0.1365,0.172
0.0,0.0,1.0,0.525,0.135,0.394,0.189,0.202
0.0,0.0,1.0,0.525,0.125,0.4035,0.1705,0.195
1.0,0.0,0.0,0.53,0.17,0.41,0.208,0.1505
0.0,0.0,1.0,0.53,0.14,0.3095,0.1415,0.1835
1.0,0.0,0.0,0.53,0.15,0.4055,0.2275,0.215
0.0,0.0,1.0,0.54,0.14,0.33,0.1595,0.213
1.0,0.0,0.0,0.55,0.125,0.5475,0.159,0.215
1.0,0.0,0.0,0.555,0.14,0.44,0.224,0.24
1.0,0.0,0.0,0.57,0.15,0.504,0.185,0.2505
1.0,0.0,0.0,0.57,0.14,0.3905,0.196,0.2295
0.0,0.0,1.0,0.575,0.155,0.429,0.206,0.259
1.0,0.0,0.0,0.58,0.145,0.41,0.1815,0.2425
1.0,0.0,0.0,0.585,0.16,0.405,0.2215,0.2335
0.0,0.0,1.0,0.59,0.14,0.4695,0.263,0.263
1.0,0.0,0.0,0.595,0.155,0.542,0.269,0.31
1.0,0.0,0.0,0.595,0.15,0.491,0.22,0.287
1.0,0.0,0.0,0.595,0.15,0.412,0.2745,0.289
1.0,0.0,0.0,0.6,0.145,0.3985,0.2245,0.248
1.0,0.0,0.0,0.6,0.15,0.6025,0.274,0.29
0.0,0.0,1.0,0.6,0.15,0.5335,0.2735,0.29
0.0,0.0,1.0,0.61,0.15,0.564,0.274,0.264
1.0,0.0,0.0,0.615,0.16,0.5005,0.2495,0.315
1.0,0.0,0.0,0.615,0.165,0.6,0.3015,0.355
0.0,0.0,1.0,0.615,0.155,0.5085,0.32,0.292
1.0,0.0,0.0,0.62,0.175,0.5415,0.323,0.3225
1.0,0.0,0.0,0.62,0.175,0.545,0.253,0.345
1.0,0.0,0.0,0.62,0.16,0.6865,0.233,0.3275
0.0,0.0,1.0,0.625,0.17,0.671,0.268,0.3385
1.0,0.0,0.0,0.625,0.165,0.477,0.2365,0.3185
1.0,0.0,0.0,0.625,0.175,0.4485,0.2165,0.3595
1.0,0.0,0.0,0.63,0.2,0.659,0.336,0.38
1.0,0.0,0.0,0.63,0.145,0.5455,0.266,0.2885
0.0,0.0,1.0,0.63,0.165,0.604,0.271,0.35
1.0,0.0,0.0,0.635,0.18,0.617,0.317,0.37
1.0,0.0,0.0,0.635,0.195,0.556,0.2985,0.37
0.0,0.0,1.0,0.645,0.16,0.5355,0.3345,0.3165
0.0,0.0,1.0,0.645,0.175,0.6735,0.3755,0.3775
1.0,0.0,0.0,0.65,0.185,0.741,0.2955,0.341
0.0,0.0,1.0,0.67,0.19,0.8115,0.369,0.391
1.0,0.0,0.0,0.69,0.205,0.7855,0.429,0.498
0.0,0.0,1.0,0.69,0.185,0.7725,0.3855,0.4325
1.0,0.0,0.0,0.695,0.155,0.767,0.442,0.4175
0.0,0.0,1.0,0.695,0.175,0.696,0.389,0.505
1.0,0.0,0.0,0.7,0.205,0.7295,0.3935,0.5165
1.0,0.0,0.0,0.705,0.205,0.9915,0.5005,0.624
0.0,0.0,1.0,0.765,0.18,1.128,0.512,0.5335
0.0,0.0,1.0,0.77,0.215,1.0515,0.482,0.584
0.0,1.0,0.0,0.22,0.05,0.0215,0.01,0.015
0.0,1.0,0.0,0.275,0.07,0.495,0.019,0.0315
0.0,1.0,0.0,0.29,0.06,0.0415,0.022,0.035
0.0,1.0,0.0,0.33,0.075,0.0745,0.033,0.048
0.0,1.0,0.0,0.355,0.095,0.0955,0.0475,0.0715
0.0,1.0,0.0,0.375,0.1,0.0925,0.038,0.075
0.0,1.0,0.0,0.415,0.1,0.1765,0.0795,0.095
0.0,1.0,0.0,0.425,0.115,0.1315,0.077,0.103
0.0,1.0,0.0,0.425,0.1,0.1625,0.082,0.094
0.0,1.0,0.0,0.43,0.1,0.1635,0.08,0.09
0.0,1.0,0.0,0.44,0.1,0.209,0.0735,0.103
0.0,1.0,0.0,0.44,0.115,0.173,0.0765,0.113
0.0,1.0,0.0,0.46,0.11,0.1525,0.058,0.125
0.0,1.0,0.0,0.46,0.12,0.2645,0.108,0.1345
0.0,1.0,0.0,0.465,0.105,0.2085,0.0975,0.1185
0.0,1.0,0.0,0.475,0.1,0.2025,0.0875,0.123
0.0,1.0,0.0,0.475,0.115,0.233,0.119,0.1455
0.0,1.0,0.0,0.485,0.13,0.266,0.112,0.157
0.0,1.0,0.0,0.49,0.125,0.279,0.115,0.13
0.0,0.0,1.0,0.49,0.11,0.2935,0.1005,0.15
0.0,1.0,0.0,0.495,0.12,0.233,0.1205,0.136
0.0,1.0,0.0,0.5,0.125,0.294,0.132,0.1605
0.0,0.0,1.0,0.5,0.12,0.273,0.135,0.145
0.0,0.0,1.0,0.505,0.135,0.377,0.149,0.178
0.0,1.0,0.0,0.51,0.155,0.2465,0.1085,0.167
0.0,1.0,0.0,0.51,0.15,0.3095,0.119,0.1725
0.0,1.0,0.0,0.515,0.125,0.265,0.1175,0.168
0.0,1.0,0.0,0.52,0.135,0.2985,0.1295,0.175
1.0,0.0,0.0,0.545,0.14,0.4355,0.17,0.201
0.0,0.0,1.0,0.545,0.145,0.3745,0.1545,0.205
0.0,0.0,1.0,0.545,0.12,0.403,0.185,0.17
1.0,0.0,0.0,0.545,0.14,0.368,0.215,0.18
0.0,1.0,0.0,0.55,0.13,0.294,0.144,0.1755
1.0,0.0,0.0,0.55,0.135,0.434,0.1995,0.185
0.0,1.0,0.0,0.555,0.13,0.2835,0.133,0.2105
0.0,0.0,1.0,0.565,0.13,0.3495,0.1885,0.213
1.0,0.0,0.0,0.57,0.18,0.4015,0.217,0.255
0.0,0.0,1.0,0.57,0.135,0.546,0.204,0.25
1.0,0.0,0.0,0.57,0.16,0.3875,0.159,0.2285
1.0,0.0,0.0,0.575,0.15,0.4235,0.1905,0.248
0.0,0.0,1.0,0.58,0.13,0.41,0.1725,0.225
1.0,0.0,0.0,0.585,0.15,0.467,0.203,0.225
1.0,0.0,0.0,0.585,0.14,0.3085,0.129,0.2245
0.0,0.0,1.0,0.59,0.15,0.413,0.164,0.249
0.0,0.0,1.0,0.59,0.14,0.496,0.2165,0.26
1.0,0.0,0.0,0.59,0.16,0.445,0.2615,0.2565
1.0,0.0,0.0,0.595,0.15,0.5415,0.166,0.265
0.0,0.0,1.0,0.595,0.165,0.4915,0.2325,0.3345
0.0,0.0,1.0,0.595,0.14,0.4215,0.2255,0.227
0.0,0.0,1.0,0.6,0.21,1.005,0.419,0.491
1.0,0.0,0.0,0.605,0.15,0.4505,0.2835,0.293
1.0,0.0,0.0,0.615,0.17,0.543,0.246,0.2345
0.0,0.0,1.0,0.615,0.15,0.707,0.2095,0.2505
1.0,0.0,0.0,0.615,0.155,0.5885,0.209,0.246
0.0,0.0,1.0,0.615,0.175,0.4635,0.3095,0.2725
0.0,0.0,1.0,0.62,0.155,0.505,0.2475,0.31
0.0,0.0,1.0,0.62,0.15,0.4965,0.243,0.305
0.0,0.0,1.0,0.625,0.185,0.7105,0.3005,0.345
1.0,0.0,0.0,0.625,0.155,0.484,0.277,0.3095
0.0,0.0,1.0,0.625,0.145,0.4645,0.2445,0.327
0.0,0.0,1.0,0.63,0.15,0.6325,0.2465,0.37
0.0,0.0,1.0,0.63,0.175,0.6575,0.262,0.375
0.0,0.0,1.0,0.63,0.15,0.537,0.188,0.176
0.0,0.0,1.0,0.645,0.16,0.506,0.311,0.335
0.0,0.0,1.0,0.645,0.15,0.6055,0.2595,0.285
1.0,0.0,0.0,0.645,0.18,0.5775,0.352,0.317
0.0,0.0,1.0,0.65,0.125,0.5235,0.283,0.3275
0.0,0.0,1.0,0.65,0.175,0.615,0.2775,0.336
1.0,0.0,0.0,0.65,0.175,0.6095,0.2765,0.344
0.0,0.0,1.0,0.65,0.155,0.7215,0.298,0.335
1.0,0.0,0.0,0.65,0.155,0.545,0.228,0.3055
0.0,0.0,1.0,0.66,0.165,0.694,0.298,0.3755
1.0,0.0,0.0,0.665,0.165,0.5985,0.3175,0.36
0.0,0.0,1.0,0.67,0.2,0.576,0.2985,0.351
0.0,0.0,1.0,0.67,0.18,0.926,0.2975,0.3935
1.0,0.0,0.0,0.675,0.19,0.7105,0.3685,0.412
0.0,0.0,1.0,0.68,0.165,0.724,0.279,0.406
0.0,0.0,1.0,0.68,0.18,0.7635,0.3115,0.4025
0.0,0.0,1.0,0.7,0.175,0.8745,0.3615,0.47
0.0,0.0,1.0,0.7,0.2,0.693,0.306,0.4405
1.0,0.0,0.0,0.725,0.19,0.83,0.398,0.405
0.0,0.0,1.0,0.725,0.2,0.8735,0.4265,0.5085
0.0,0.0,1.0,0.735,0.175,0.9095,0.387,0.488
1.0,0.0,0.0,0.74,0.22,0.8915,0.5265,0.471
0.0,0.0,1.0,0.75,0.215,1.0615,0.5235,0.5285
0.0,1.0,0.0,0.19,0.03,0.0125,0.005,0.0105
0.0,1.0,0.0,0.21,0.045,0.0135,0.008,0.0105
0.0,1.0,0.0,0.25,0.06,0.0275,0.008,0.02
0.0,1.0,0.0,0.29,0.065,0.0425,0.021,0.031
0.0,1.0,0.0,0.335,0.08,0.0675,0.0325,0.0575
0.0,1.0,0.0,0.34,0.085,0.1005,0.038,0.053
0.0,1.0,0.0,0.345,0.095,0.075,0.0385,0.06
0.0,1.0,0.0,0.355,0.08,0.078,0.0505,0.058
0.0,1.0,0.0,0.36,0.08,0.074,0.0315,0.06
0.0,1.0,0.0,0.37,0.09,0.096,0.0395,0.058
0.0,1.0,0.0,0.375,0.14,0.14,0.0625,0.0825
0.0,1.0,0.0,0.375,0.095,0.095,0.0545,0.066
0.0,1.0,0.0,0.385,0.125,0.1705,0.0735,0.081
0.0,1.0,0.0,0.385,0.085,0.1215,0.0445,0.068
0.0,1.0,0.0,0.395,0.1,0.149,0.0535,0.09
0.0,1.0,0.0,0.4,0.1,0.176,0.0625,0.0865
0.0,1.0,0.0,0.405,0.1,0.0965,0.061,0.091
0.0,1.0,0.0,0.405,0.11,0.416,0.2075,0.0995
0.0,1.0,0.0,0.405,0.1,0.1145,0.053,0.085
0.0,1.0,0.0,0.405,0.09,0.138,0.0635,0.0765
0.0,1.0,0.0,0.41,0.1,0.124,0.0575,0.1
0.0,1.0,0.0,0.41,0.11,0.1325,0.075,0.101
0.0,1.0,0.0,0.415,0.1,0.169,0.067,0.105
0.0,1.0,0.0,0.42,0.115,0.1295,0.0635,0.1
0.0,1.0,0.0,0.42,0.11,0.1855,0.083,0.1015
0.0,1.0,0.0,0.43,0.11,0.159,0.0855,0.105
0.0,1.0,0.0,0.445,0.11,0.182,0.0765,0.14
0.0,0.0,1.0,0.45,0.115,0.2235,0.0785,0.1155
0.0,1.0,0.0,0.45,0.095,0.1615,0.0625,0.1185
0.0,1.0,0.0,0.455,0.115,0.261,0.0655,0.1315
0.0,1.0,0.0,0.46,0.1,0.252,0.077,0.123
0.0,1.0,0.0,0.46,0.105,0.187,0.087,0.11
0.0,1.0,0.0,0.475,0.115,0.279,0.088,0.1325
0.0,0.0,1.0,0.48,0.12,0.2535,0.128,0.172
0.0,1.0,0.0,0.485,0.125,0.2215,0.118,0.16
0.0,1.0,0.0,0.485,0.14,0.1895,0.0925,0.2305
0.0,1.0,0.0,0.49,0.125,0.252,0.126,0.1615
0.0,1.0,0.0,0.505,0.125,0.245,0.097,0.21
0.0,1.0,0.0,0.505,0.135,0.2645,0.095,0.165
0.0,1.0,0.0,0.51,0.145,0.3985,0.14,0.1805
1.0,0.0,0.0,0.515,0.135,0.2015,0.132,0.162
0.0,0.0,1.0,0.515,0.14,0.3065,0.137,0.2
0.0,1.0,0.0,0.515,0.11,0.2415,0.098,0.1615
0.0,1.0,0.0,0.525,0.13,0.2355,0.125,0.195
1.0,0.0,0.0,0.525,0.15,0.329,0.147,0.199
0.0,1.0,0.0,0.525,0.13,0.345,0.1285,0.2
0.0,1.0,0.0,0.525,0.12,0.3045,0.114,0.19
0.0,0.0,1.0,0.535,0.155,0.3285,0.169,0.245
1.0,0.0,0.0,0.545,0.15,0.366,0.239,0.275
0.0,1.0,0.0,0.55,0.145,0.3025,0.152,0.225
0.0,1.0,0.0,0.55,0.145,0.4325,0.171,0.236
0.0,1.0,0.0,0.55,0.155,0.495,0.1805,0.205
0.0,1.0,0.0,0.55,0.135,0.257,0.17,0.203
0.0,1.0,0.0,0.55,0.15,0.481,0.174,0.2435
0.0,1.0,0.0,0.555,0.145,0.262,0.1575,0.24
1.0,0.0,0.0,0.555,0.175,0.551,0.244,0.2785
0.0,1.0,0.0,0.56,0.14,0.402,0.139,0.245
0.0,1.0,0.0,0.56,0.135,0.329,0.103,0.251
0.0,1.0,0.0,0.565,0.15,0.332,0.1685,0.29
1.0,0.0,0.0,0.57,0.155,0.5265,0.2025,0.265
1.0,0.0,0.0,0.575,0.155,0.4115,0.2325,0.23
0.0,0.0,1.0,0.58,0.175,0.5405,0.2705,0.3265
1.0,0.0,0.0,0.58,0.145,0.47,0.2155,0.25
1.0,0.0,0.0,0.58,0.15,0.3645,0.185,0.2705
0.0,1.0,0.0,0.585,0.145,0.339,0.167,0.295
0.0,0.0,1.0,0.585,0.165,0.4025,0.1625,0.274
0.0,1.0,0.0,0.585,0.145,0.2895,0.1345,0.22
1.0,0.0,0.0,0.585,0.13,0.411,0.2065,0.225
0.0,0.0,1.0,0.59,0.145,0.4545,0.173,0.254
0.0,0.0,1.0,0.59,0.14,0.4625,0.2025,0.275
0.0,0.0,1.0,0.595,0.14,0.4925,0.217,0.278
0.0,0.0,1.0,0.6,0.09,0.457,0.2685,0.28
0.0,0.0,1.0,0.6,0.185,0.5055,0.2635,0.367
0.0,0.0,1.0,0.6,0.145,0.4325,0.155,0.24
0.0,0.0,1.0,0.6,0.185,0.6095,0.2745,0.315
0.0,0.0,1.0,0.61,0.185,0.6895,0.2915,0.29
1.0,0.0,0.0,0.61,0.13,0.389,0.1715,0.272
1.0,0.0,0.0,0.615,0.15,0.4935,0.201,0.2745
1.0,0.0,0.0,0.62,0.14,0.6005,0.2195,0.307
1.0,0.0,0.0,0.62,0.165,0.5325,0.4365,0.324
0.0,0.0,1.0,0.625,0.14,0.5445,0.2165,0.295
0.0,0.0,1.0,0.625,0.165,0.5175,0.3105,0.3465
0.0,0.0,1.0,0.63,0.175,0.555,0.252,0.34
1.0,0.0,0.0,0.63,0.155,0.452,0.252,0.265
0.0,0.0,1.0,0.63,0.15,0.539,0.2325,0.3115
0.0,0.0,1.0,0.63,0.195,0.4935,0.2565,0.465
0.0,0.0,1.0,0.64,0.155,0.5565,0.211,0.346
0.0,0.0,1.0,0.64,0.15,0.5195,0.222,0.3175
0.0,0.0,1.0,0.64,0.17,0.5395,0.282,0.285
1.0,0.0,0.0,0.64,0.17,0.49,0.377,0.2875
0.0,0.0,1.0,0.64,0.08,0.515,0.1755,0.175
0.0,0.0,1.0,0.65,0.155,0.6185,0.288,0.365
0.0,0.0,1.0,0.65,0.175,0.6485,0.2705,0.45
1.0,0.0,0.0,0.66,0.19,0.6255,0.3375,0.3745
1.0,0.0,0.0,0.66,0.2,0.6525,0.2995,0.422
1.0,0.0,0.0,0.675,0.17,0.8365,0.352,0.475
0.0,0.0,1.0,0.7,0.205,0.7885,0.373,0.4865
1.0,0.0,0.0,0.705,0.205,0.8265,0.417,0.461
0.0,0.0,1.0,0.71,0.2,0.706,0.321,0.45
0.0,0.0,1.0,0.72,0.205,1.1055,0.525,0.404
0.0,0.0,1.0,0.725,0.19,1.253,0.541,0.52
0.0,1.0,0.0,0.24,0.05,0.0205,0.016,0.0155
0.0,1.0,0.0,0.255,0.055,0.0285,0.017,0.021
0.0,1.0,0.0,0.275,0.055,0.038,0.021,0.026
0.0,1.0,0.0,0.32,0.09,0.098,0.0335,0.042
0.0,1.0,0.0,0.325,0.075,0.072,0.0645,0.043
0.0,1.0,0.0,0.33,0.075,0.0945,0.0395,0.0425
0.0,1.0,0.0,0.36,0.09,0.12,0.0435,0.056
0.0,1.0,0.0,0.375,0.095,0.085,0.042,0.0585
0.0,1.0,0.0,0.375,0.09,0.119,0.0595,0.0675
0.0,1.0,0.0,0.39,0.09,0.117,0.054,0.077
0.0,1.0,0.0,0.45,0.105,0.1575,0.0795,0.1095
0.0,1.0,0.0,0.455,0.105,0.213,0.107,0.1115
0.0,1.0,0.0,0.46,0.115,0.2365,0.118,0.123
0.0,1.0,0.0,0.495,0.12,0.3075,0.1215,0.1405
0.0,0.0,1.0,0.5,0.13,0.309,0.1085,0.1535
0.0,1.0,0.0,0.5,0.12,0.2235,0.123,0.16
0.0,0.0,1.0,0.52,0.105,0.4515,0.1615,0.1985
0.0,1.0,0.0,0.52,0.145,0.424,0.142,0.1895
1.0,0.0,0.0,0.525,0.135,0.4325,0.18,0.1815
0.0,0.0,1.0,0.535,0.14,0.402,0.1715,0.189
1.0,0.0,0.0,0.54,0.14,0.38,0.1805,0.21
1.0,0.0,0.0,0.54,0.15,0.3875,0.1875,0.2035
1.0,0.0,0.0,0.57,0.13,0.3695,0.1745,0.1965
0.0,0.0,1.0,0.57,0.14,0.416,0.165,0.25
0.0,0.0,1.0,0.58,0.16,0.49,0.201,0.27
1.0,0.0,0.0,0.58,0.135,0.484,0.182,0.2325
0.0,0.0,1.0,0.59,0.155,0.6245,0.233,0.2595
1.0,0.0,0.0,0.59,0.15,0.465,0.2055,0.2765
0.0,0.0,1.0,0.59,0.155,0.4535,0.2435,0.31
0.0,0.0,1.0,0.595,0.16,0.4255,0.224,0.31
0.0,0.0,1.0,0.6,0.175,0.5105,0.256,0.285
0.0,0.0,1.0,0.6,0.16,0.539,0.225,0.307
0.0,0.0,1.0,0.605,0.19,0.59,0.247,0.26
1.0,0.0,0.0,0.62,0.17,0.535,0.25,0.287
0.0,0.0,1.0,0.625,0.175,0.656,0.283,0.337
0.0,0.0,1.0,0.625,0.13,0.5785,0.2045,0.25
1.0,0.0,0.0,0.625,0.16,0.591,0.259,0.3485
0.0,0.0,1.0,0.63,0.165,0.575,0.273,0.294
0.0,0.0,1.0,0.63,0.16,0.623,0.275,0.3
1.0,0.0,0.0,0.635,0.185,0.526,0.295,0.4105
1.0,0.0,0.0,0.645,0.16,0.4935,0.3155,0.299
1.0,0.0,0.0,0.645,0.16,0.5015,0.289,0.319
1.0,0.0,0.0,0.65,0.19,0.8875,0.3095,0.405
1.0,0.0,0.0,0.655,0.155,0.524,0.346,0.385
1.0,0.0,0.0,0.655,0.17,0.8485,0.2635,0.331
0.0,0.0,1.0,0.665,0.19,0.831,0.3575,0.371
0.0,0.0,1.0,0.695,0.195,0.768,0.363,0.4755
1.0,0.0,0.0,0.72,0.18,0.8465,0.407,0.3875
1.0,0.0,0.0,0.72,0.18,0.637,0.325,0.435
1.0,0.0,0.0,0.72,0.17,0.723,0.3255,0.4945
0.0,0.0,1.0,0.735,0.21,1.1705,0.463,0.5315
0.0,0.0,1.0,0.74,0.19,1.1495,0.5115,0.505
0.0,1.0,0.0,0.31,0.07,0.0505,0.0265,0.038
0.0,1.0,0.0,0.315,0.075,0.051,0.028,0.0405
0.0,1.0,0.0,0.32,0.08,0.088,0.034,0.0495
0.0,1.0,0.0,0.325,0.075,0.075,0.0305,0.0455
0.0,1.0,0.0,0.335,0.09,0.0875,0.041,0.056
0.0,1.0,0.0,0.37,0.085,0.0805,0.0455,0.058
0.0,1.0,0.0,0.37,0.09,0.07,0.0425,0.065
0.0,1.0,0.0,0.375,0.085,0.0855,0.0485,0.072
0.0,1.0,0.0,0.4,0.09,0.151,0.073,0.088
0.0,1.0,0.0,0.41,0.095,0.1,0.0515,0.09
0.0,1.0,0.0,0.425,0.1,0.15,0.0865,0.115
0.0,1.0,0.0,0.435,0.095,0.109,0.058,0.115
0.0,1.0,0.0,0.445,0.09,0.1555,0.09,0.0855
0.0,1.0,0.0,0.46,0.14,0.161,0.087,0.16
1.0,0.0,0.0,0.465,0.11,0.165,0.102,0.131
0.0,1.0,0.0,0.47,0.13,0.264,0.117,0.174
0.0,1.0,0.0,0.475,0.11,0.211,0.109,0.1545
0.0,1.0,0.0,0.495,0.12,0.2855,0.1365,0.161
0.0,1.0,0.0,0.5,0.13,0.2115,0.104,0.1755
0.0,1.0,0.0,0.5,0.12,0.249,0.1065,0.152
0.0,1.0,0.0,0.505,0.125,0.245,0.1375,0.2
0.0,1.0,0.0,0.505,0.125,0.2255,0.1435,0.17
0.0,0.0,1.0,0.505,0.115,0.25,0.096,0.15
0.0,1.0,0.0,0.51,0.145,0.231,0.143,0.177
0.0,1.0,0.0,0.51,0.125,0.239,0.13,0.204
0.0,1.0,0.0,0.52,0.11,0.2935,0.1155,0.16
0.0,0.0,1.0,0.52,0.15,0.456,0.199,0.255
0.0,1.0,0.0,0.53,0.125,0.292,0.113,0.185
0.0,0.0,1.0,0.53,0.15,0.352,0.187,0.2525
1.0,0.0,0.0,0.535,0.125,0.417,0.199,0.24
0.0,1.0,0.0,0.54,0.13,0.3675,0.1365,0.246
0.0,1.0,0.0,0.54,0.11,0.2755,0.15,0.1765
0.0,1.0,0.0,0.545,0.13,0.358,0.153,0.2055
0.0,1.0,0.0,0.545,0.15,0.3525,0.158,0.208
0.0,1.0,0.0,0.55,0.165,0.34,0.194,0.244
0.0,1.0,0.0,0.55,0.13,0.2695,0.163,0.21
1.0,0.0,0.0,0.55,0.14,0.347,0.174,0.2265
0.0,1.0,0.0,0.56,0.13,0.3355,0.1435,0.2175
0.0,1.0,0.0,0.56,0.13,0.354,0.173,0.222
1.0,0.0,0.0,0.575,0.15,0.455,0.18,0.228
0.0,1.0,0.0,0.575,0.16,0.495,0.195,0.246
0.0,0.0,1.0,0.575,0.165,0.498,0.19,0.23
0.0,0.0,1.0,0.58,0.15,0.371,0.1965,0.29
0.0,0.0,1.0,0.58,0.15,0.5205,0.1935,0.305
1.0,0.0,0.0,0.58,0.17,0.4615,0.232,0.248
1.0,0.0,0.0,0.58,0.15,0.393,0.212,0.2895
0.0,0.0,1.0,0.58,0.15,0.4315,0.1945,0.287
1.0,0.0,0.0,0.58,0.125,0.363,0.1955,0.195
0.0,1.0,0.0,0.585,0.135,0.3795,0.187,0.26
0.0,0.0,1.0,0.59,0.15,0.485,0.265,0.345
0.0,1.0,0.0,0.59,0.125,0.334,0.15,0.238
0.0,1.0,0.0,0.59,0.145,0.4675,0.207,0.259
0.0,0.0,1.0,0.595,0.155,0.492,0.3865,0.265
0.0,0.0,1.0,0.595,0.17,0.57,0.2555,0.265
0.0,1.0,0.0,0.6,0.135,0.445,0.2035,0.253
1.0,0.0,0.0,0.6,0.17,0.4575,0.2435,0.3135
0.0,0.0,1.0,0.6,0.195,0.617,0.3255,0.3605
1.0,0.0,0.0,0.6,0.15,0.4375,0.2225,0.2775
0.0,0.0,1.0,0.6,0.165,0.465,0.2345,0.315
1.0,0.0,0.0,0.605,0.17,0.4365,0.2715,0.335
0.0,0.0,1.0,0.605,0.18,0.457,0.29,0.3745
0.0,1.0,0.0,0.605,0.155,0.425,0.1985,0.3
0.0,1.0,0.0,0.61,0.155,0.507,0.1955,0.274
1.0,0.0,0.0,0.61,0.195,0.469,0.3315,0.398
0.0,0.0,1.0,0.61,0.14,0.516,0.225,0.2915
0.0,1.0,0.0,0.61,0.16,0.5865,0.2385,0.2915
1.0,0.0,0.0,0.615,0.175,0.559,0.259,0.3165
1.0,0.0,0.0,0.615,0.135,0.545,0.2305,0.29
0.0,0.0,1.0,0.615,0.15,0.382,0.247,0.2615
1.0,0.0,0.0,0.615,0.165,0.5415,0.2865,0.3185
1.0,0.0,0.0,0.62,0.15,0.455,0.1865,0.277
0.0,0.0,1.0,0.62,0.195,0.5935,0.3365,0.3745
0.0,0.0,1.0,0.625,0.175,0.531,0.281,0.3525
0.0,0.0,1.0,0.625,0.165,0.667,0.2065,0.3115
1.0,0.0,0.0,0.625,0.16,0.5725,0.207,0.355
1.0,0.0,0.0,0.625,0.145,0.437,0.1735,0.28
0.0,0.0,1.0,0.625,0.12,0.456,0.18,0.233
